Список населенных пунктов Беларуси и их географические координаты.		
		
Количество населенных пунктов: 21088		
Дата: 01-09-2019		

Разработка: Павленко Александр		https://jugit.wordpress.com/
            Пухлов Дмитрий		dmitri.poukhlov@gmail.com
            Савчук Роман		@wassmor_21


Описание полей БД:		
Название населенного пункта (NAME)		
Область (OBL)     		
Район (RAION)     		
Сельский (поселковый) совет (SOVET)     		
Тип населенного пункта (TIP)
Географических координаты - широта, десятичный формат (LATITUDE)
Географических координаты - долгота, десятичный формат (LONGITUDE)
Географических координаты - широта, формат градусы/минуты/секунды (DMS_LAT)
Географических координаты - долгота, формат градусы/минуты/секунды (DMS_LONG)
Военная система прямоугольных координат (MGRS)

Примечание: 
корректность базы данных проверялась выборочно
Район, Сельский совет и Тип может несоответствовать выбранному населенному пункту

Источники информации:
http://geonames.nga.mil/gns/html/
https://www.bygeo.ru/materialy/naselenie-belarusi/421-naselennye-punkty-belarusi-odnim-spiskom-skachat-v-formate-excel.html


						
						

NAME	OBL	RAION	SOVET	TIP	LATITUDE	LONGITUDE
Залучье	ВИТЕБСКАЯ ОБЛАСТЬ	Верхнедвинский	Чапаевский	д.	55,4062	30,0577
Загузье	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Стодолищенский	д.	55,5274	30,4077
Загоряне	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Бычихинский	д.	55,6308	30,0526
Дайновка	ГРОДНЕНСКАЯ ОБЛАСТЬ	Вороновский	Вороновский	д.	54,0965	25,3582
Линги	ГРОДНЕНСКАЯ ОБЛАСТЬ	Вороновский	Переганцевский	д.	54,0935	25,4074
Тришоки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Гераненский	д.	54,0974	25,534
Туланка	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Гераненский	д.	54,1137	25,5489
Белевичи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Гераненский	д.	54,0825	25,5791
Щелбово	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Стодолищенский	д.	55,5527	30,2012
Пшеничено	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Стодолищенский	д.	55,5632	30,0888
Бабахино	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Стодолищенский	д.	55,581	30,1278
Мартюши	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Стодолищенский	д.	55,5818	30,1315
Ворохобы	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Первомайский	д.	55,4725	30,0466
Булавки	ВИТЕБСКАЯ ОБЛАСТЬ	Верхнедвинский	Волынецкий	д.	55,585	28,7929
Бояры	ВИТЕБСКАЯ ОБЛАСТЬ	Глубокский	Подсвильский поселковый Совет	д.	55,4513	28,9204
Блошники	ВИТЕБСКАЯ ОБЛАСТЬ	Миорский	Язненский	х.	55,3637	28,1812
Бецкое	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Заозерский	д.	55,4066	28,764
Беляны	ВИТЕБСКАЯ ОБЛАСТЬ	Браславский	Межанский	д.	55,9751	28,1185
Бельчица	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Экиманский	д.	55,463	28,7782
Барсуки	ВИТЕБСКАЯ ОБЛАСТЬ	Браславский	Видзовский	д.	55,5989	28,1824
Болдыши	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Адамовский	д.	55,6385	28,487
Плашино	МИНСКАЯ ОБЛАСТЬ	Мядельский	Кривичский	д.	54,7235	27,3265
Пискуны	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Козловщинский	д.	55,2718	27,303
Петровичи	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий	Порплищенский	д.	55,0552	27,2304
Петрелевцы	МИНСКАЯ ОБЛАСТЬ	Мядельский	Слободской	д.	54,9518	27,2634
Пацковичи	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Юньковский	д.	54,9845	27,0046
Парафьяново	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий	Парафьяновский	аг.	54,8913	27,5761
Папшичи	ВИТЕБСКАЯ ОБЛАСТЬ	Глубокский	Уделовский	д.	55,1727	27,5717
Грядки	МИНСКАЯ ОБЛАСТЬ	Смолевичский	Жодинский	д.	54,1154	28,2675
Центральный	МИНСКАЯ ОБЛАСТЬ	Смолевичский	Плисский	п.	54,0368	28,2807
Мелехи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Гераненский	д.	54,1089	25,612
Махалы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Гераненский	д.	54,0921	25,6411
Лынтуп	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Субботникский	д.	54,0828	25,6732
Новый Свет	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Субботникский	д.	54,1142	25,672
Рыбаки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Дятловский	Даниловичский	д.	54,1082	25,7474
Добровляны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Субботникский	д.	54,0983	25,7948
Грушенцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Юратишковский поселковый Совет	д.	54,1011	25,9141
Бокшишки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Юратишковский поселковый Совет	д.	54,0876	25,9405
Секеришки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Эйгердовский	х.	54,1154	25,997
Лойбишки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Юратишковский поселковый Совет	х.	54,0709	25,9802
Семенки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Юратишковский поселковый Совет	д.	54,0538	25,9016
Войнилиха	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Юратишковский поселковый Совет	х.	54,0509	25,9176
Чернели	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Юратишковский поселковый Совет	д.	54,079	25,8813
Яросмишки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Юратишковский поселковый Совет	д.	54,0704	25,8867
Заельники	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Юратишковский поселковый Совет	д.	54,0569	25,8475
Адамово	ВИТЕБСКАЯ ОБЛАСТЬ	Браславский	Слободковский	д.	55,6021	28,334
Бетюны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ошмянский	Крейванцевский	д.	54,3769	25,7203
Козенцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Щучинский	Можейковский	д.	54,0189	25,7157
Бородыны	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Липнишковский	д.	54,0421	25,7511
Поболи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Юратишковский поселковый Совет	д.	54,0008	25,8378
Лобачи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Юратишковский поселковый Совет	д.	54,028	25,8431
Новики	ГРОДНЕНСКАЯ ОБЛАСТЬ	Волковысский	Росский поселковый Совет	д.	54,0418	25,8614
Кости	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Юратишковский поселковый Совет	д.	54,02	25,9347
Янополь	ГРОДНЕНСКАЯ ОБЛАСТЬ	Вороновский	Радунский поселковый Совет	д.	54,0744	25,0435
Зыгмунтишки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Липнишковский	д.	54,0131	25,6557
Жвирблишки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ошмянский	Жупранский	д.	54,4959	25,93
Журавы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ошмянский	Гродинский	д.	54,4919	25,8172
Жиличи	ГРОДНЕНСКАЯ ОБЛАСТЬ	Берестовицкий	Пограничный	д.	54,016	25,885
Залесье	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ивьевский	Субботникский	д.	54,0896	25,8295
Задворники	ГРОДНЕНСКАЯ ОБЛАСТЬ	Островецкий	Гудогайский	д.	54,6275	25,8494
Заболоть	ГРОДНЕНСКАЯ ОБЛАСТЬ	Вороновский	Заболотский	аг.	54,0061	25,4987
Янканцы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ошмянский	Каменнологский	д.	54,4698	25,7156
Ягеловщина	ГРОДНЕНСКАЯ ОБЛАСТЬ	Ошмянский	Жупранский	д.	54,4583	25,9237
Головчицы	ВИТЕБСКАЯ ОБЛАСТЬ	Россонский	Соколищенский	д.	55,8206	28,6104
Глоты	ВИТЕБСКАЯ ОБЛАСТЬ	Россонский	Альбрехтовский	д.	55,9499	28,7352
Гамзелево	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Боровухский	д.	55,5559	28,6991
Струки	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий	Волколатский	д.	54,838	27,6071
Стенка	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий	Тумиловичский	д.	54,9519	27,9049
Старый Двор	ВИТЕБСКАЯ ОБЛАСТЬ	Браславский	Видзовский	д.	55,1499	27,0996
Старое Запонье	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий	Березковский	д.	54,7764	27,8513
Старое Заполовье	ВИТЕБСКАЯ ОБЛАСТЬ	Глубокский	Голубичский	д.	55,0651	27,8417
Старое Село	ВИТЕБСКАЯ ОБЛАСТЬ	Витебский	Летчанский	д.	54,9678	27,5267
Сосновка	ВИТЕБСКАЯ ОБЛАСТЬ	Витебский	Новкинский	д.	55,3	27,754
Сороки	ВИТЕБСКАЯ ОБЛАСТЬ	Глубокский	Залесский	д.	55,3233	27,71
Солоное	МИНСКАЯ ОБЛАСТЬ	Вилейский	Долгиновский	д.	54,6935	27,6559
Слобода	ВИТЕБСКАЯ ОБЛАСТЬ	Бешенковичский	Улльский	д.	54,9827	27,7713
Слобода	ВИТЕБСКАЯ ОБЛАСТЬ	Бешенковичский	Улльский	д.	54,728	27,8248
Слобода	МИНСКАЯ ОБЛАСТЬ	Березинский	Березинский	д.	54,7337	27,3856
Славичи	МИНСКАЯ ОБЛАСТЬ	Мядельский	Слободской	д.	54,9772	27,2109
Скураты	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий	Бегомльский поселковый Совет	д.	54,8124	27,9393
Скороды	МИНСКАЯ ОБЛАСТЬ	Логойский	Зареченский	д.	54,863	27,0493
Сивцы	МИНСКАЯ ОБЛАСТЬ	Вилейский	Долгиновский	д.	54,7091	27,3829
Константиново	ВИТЕБСКАЯ ОБЛАСТЬ	Глубокский	Коробовский	д.	55,1224	27,5062
Кочаны	МИНСКАЯ ОБЛАСТЬ	Мядельский	Старогабский	д.	54,8917	27,1118
Холмовка	МИНСКАЯ ОБЛАСТЬ	Борисовский	Мстижский	д.	54,7369	27,0903
Капустичи	МИНСКАЯ ОБЛАСТЬ	Мядельский	Кривичский	д.	54,788	27,2332
Кемешевцы	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий	Березковский	д.	54,737	27,7339
Калиты	ВИТЕБСКАЯ ОБЛАСТЬ	Браславский	Межанский	д.	55,0204	27,3029
Калиновка	МИНСКАЯ ОБЛАСТЬ	Березинский	Маческий	д.	54,822	27,0451
Изабелино	ВИТЕБСКАЯ ОБЛАСТЬ	Шарковщинский	Лужковский	д.	55,3064	27,8669
Ивановщина	ВИТЕБСКАЯ ОБЛАСТЬ	Глубокский	Голубичский	д.	55,0357	27,8398
Гвозды	ВИТЕБСКАЯ ОБЛАСТЬ	Верхнедвинский	Борковичский	д.	54,9487	27,4002
Гвоздово	ВИТЕБСКАЯ ОБЛАСТЬ	Глубокский	Озерецкий	д.	55,1742	27,8089
Быки	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Бычихинский	д.	55,6757	30,0003
Горяне	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Стодолищенский	д.	55,6692	30,0746
Литвиново	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Стодолищенский	д.	55,5916	30,0798
Половичи	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Стодолищенский	д.	55,5973	30,0761
Носачи	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Стодолищенский	д.	55,575	30,0738
Баканы	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Стодолищенский	д.	55,5717	30,0584
Шетьки	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Стодолищенский	д	55,5651	30,0335
Новая	ВИТЕБСКАЯ ОБЛАСТЬ	Браславский	Опсовский	д.	55,5469	30,0608
Вокшево	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Стодолищенский	д.	55,5288	30,0036
Заозерье	ВИТЕБСКАЯ ОБЛАСТЬ	Глубокский	Залесский	х.	55,5041	30,0312
Хомяково	ВИТЕБСКАЯ ОБЛАСТЬ	Витебский	Куринский	д.	55,491	30,0163
Михали	ВИТЕБСКАЯ ОБЛАСТЬ	Витебский	Зароновский	д.	55,4603	30,033
Сельцо	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Первомайский	д.	55,4604	30,047
Петраки	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Первомайский	д.	55,4728	30,0581
Васькино	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Первомайский	д.	55,4761	30,0544
Заборье	ВИТЕБСКАЯ ОБЛАСТЬ	Бешенковичский	Бешенковичский	д.	55,439	30,0607
Малое Лосвидо	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Вайханский	д.	55,4054	30,0032
Гальковщина	ВИТЕБСКАЯ ОБЛАСТЬ	Верхнедвинский	Освейский	д.	55,9871	28,134
Гаи	ВИТЕБСКАЯ ОБЛАСТЬ	Верхнедвинский	Кохановичский	д.	55,8371	28,0835
Филипово	ВИТЕБСКАЯ ОБЛАСТЬ	Верхнедвинский	Волынецкий	д.	55,6656	28,2239
Дворище	ВИТЕБСКАЯ ОБЛАСТЬ	Браславский	Опсовский	д.	55,6093	28,0768
Дуброво	ВИТЕБСКАЯ ОБЛАСТЬ	Бешенковичский	Соржицкий	д.	55,5198	28,138
Долгий Бор	ВИТЕБСКАЯ ОБЛАСТЬ	Россонский	Клястицкий	д	55,9126	28,6432
Доброплесы	ВИТЕБСКАЯ ОБЛАСТЬ	Верхнедвинский	Чапаевский	д.	55,9839	28,4482
Денисово	ВИТЕБСКАЯ ОБЛАСТЬ	Миорский	Миорский	д.	55,5717	28,0675
Данево	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский	д.	55,3987	28,4068
Черноручье	ВИТЕБСКАЯ ОБЛАСТЬ	Лепельский	Лепельский	д.	55,4893	28,3509
Двор-Черепито	ВИТЕБСКАЯ ОБЛАСТЬ	Россонский	Альбрехтовский	д.	55,9207	28,7359
Сивцы	МИНСКАЯ ОБЛАСТЬ	Вилейский	Долгиновский	д.	54,7237	27,6052
Малые Ситцы	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий	Ситцевский	д.	54,9048	27,5081
Новоалександровка	ВИТЕБСКАЯ ОБЛАСТЬ	Витебский	Запольский	д.	55,5233	30,7968
Новка	ВИТЕБСКАЯ ОБЛАСТЬ	Витебский	Новкинский	аг.	55,4486	30,3944
Низкоборье	ВИТЕБСКАЯ ОБЛАСТЬ	Витебский	Запольский	д.	55,54	30,8186
Васевичи	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Воропаевский поселковый Совет	д.	55,1092	27,1453
Варганы	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий	Порплищенский	д.	55,0369	27,6581
Вардомичи	МИНСКАЯ ОБЛАСТЬ	Вилейский	Долгиновский	д.	54,7178	27,6757
Гулидово	ВИТЕБСКАЯ ОБЛАСТЬ	Глубокский	Коробовский	д.	55,1172	27,4517
Гули	МИНСКАЯ ОБЛАСТЬ	Мядельский	Слободской	д.	54,9169	27,1768
Груздово	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Юньковский	д.	55,0128	27,0109
Гриневщина	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий	Парафьяновский	д.	54,8742	27,5469
Гриблы	ВИТЕБСКАЯ ОБЛАСТЬ	Шарковщинский	Станиславовский	д.	55,3187	27,0866
Городище	МИНСКАЯ ОБЛАСТЬ	Березинский	Богушевичский	д.	54,7338	27,1391
Голбея	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Воропаевский поселковый Совет	д.	55,21	27,1996
Северное Гнездилово	ВИТЕБСКАЯ ОБЛАСТЬ	Докшицкий	Крипульский	д.	54,8317	27,7591
Гнездилово	ВИТЕБСКАЯ ОБЛАСТЬ	Бешенковичский	Соржицкий	д.	54,8006	27,7408
Глинщина	ВИТЕБСКАЯ ОБЛАСТЬ	Поставский	Дуниловичский	д.	55,0691	27,2018
Габитация	МИНСКАЯ ОБЛАСТЬ	Вилейский	Долгиновский	д.	54,7432	27,4425
Филипки	МИНСКАЯ ОБЛАСТЬ	Мядельский	Кривичский	д.	54,6855	27,2564
Альжутки	МИНСКАЯ ОБЛАСТЬ	Мядельский	Будславский	д.	54,7505	27,353
Денисово	МИНСКАЯ ОБЛАСТЬ	Мядельский	Кривичский	д.	54,7561	27,2332
Дулино	ВИТЕБСКАЯ ОБЛАСТЬ	Шарковщинский	Радюковский	д.	55,3078	27,4055
Дуброво	ВИТЕБСКАЯ ОБЛАСТЬ	Бешенковичский	Соржицкий	д.	55,261	27,1033
Дубровка	ВИТЕБСКАЯ ОБЛАСТЬ	Бешенковичский	Верхнекривинский	д.	54,7521	27,8284
Дубоносы	МИНСКАЯ ОБЛАСТЬ	Мядельский	Кривичский	д.	54,8019	27,2523
Николаево	ВИТЕБСКАЯ ОБЛАСТЬ	Витебский	Мазоловский	д.	55,3451	30,2539
Мосеевка	ВИТЕБСКАЯ ОБЛАСТЬ	Городокский	Стодолищенский	д.	55,6076	30,3088
Скорводы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Вороновский	Жирмунский	д.	54,0137	25,2352
Сутьки	ГРОДНЕНСКАЯ ОБЛАСТЬ	Дятловский	Дворецкий	д.	54,0008	25,3115
Романы	ГРОДНЕНСКАЯ ОБЛАСТЬ	Вороновский	Бастунский	д.	54,0297	25,3487
Благовка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Шкловский	Городищенский	д.	54,1639	30,6204
Белая	МОГИЛЕВСКАЯ ОБЛАСТЬ	Дрибинский	Черневский	д.	54,1326	30,8266
Бель	МОГИЛЕВСКАЯ ОБЛАСТЬ	Мстиславский	Раздельский	д.	54,1141	30,4612
Навлицы	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Ветринский поселковый Совет	д	55,3592	28,5012
Матейково	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Адамовский	д.	55,6391	28,5703
Москаленки	ВИТЕБСКАЯ ОБЛАСТЬ	Бешенковичский	Верхнекривинский	д.	55,8999	28,2521
Моняково	ВИТЕБСКАЯ ОБЛАСТЬ	Миорский	Заутьевский	д.	55,5333	28,2359
Минтурово	ВИТЕБСКАЯ ОБЛАСТЬ	Полоцкий	Солоникский	д.	55,5224	28,9217
Озерок	ВИТЕБСКАЯ ОБЛАСТЬ	Оршанский	Межевский	д.	54,6355	30,1276
Рубашино	ВИТЕБСКАЯ ОБЛАСТЬ	Оршанский	Межевский	д.	54,6423	30,1513
Болбасово	ВИТЕБСКАЯ ОБЛАСТЬ	Сенненский	Коковчинский	д.	54,6598	30,1566
Ударная	ВИТЕБСКАЯ ОБЛАСТЬ	Сенненский	Коковчинский	д.	54,6649	30,1734
Зоськово	ВИТЕБСКАЯ ОБЛАСТЬ	Оршанский	Межевский	д.	54,6279	30,1693
Репухово	ВИТЕБСКАЯ ОБЛАСТЬ	Оршанский	Смольянский	д.	54,5505	30,0955
Смольянцы	МОГИЛЕВСКАЯ ОБЛАСТЬ	Шкловский	Старосельский	д.	54,337	30,0542
Сметаничи	МОГИЛЕВСКАЯ ОБЛАСТЬ	Шкловский	Толкачевский	д.	54,1051	30,0532
Привалов	МОГИЛЕВСКАЯ ОБЛАСТЬ	Костюковичский	Селецкий	д	53,1705	32,2404
Новая Ивановка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Костюковичский	Бороньковский	д.	53,1357	32,1696
Покровка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Осовский	д.	53,1179	32,1882
Молотовка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Хотимский	Березковский	д.	53,3204	32,2853
Алесенково	МОГИЛЕВСКАЯ ОБЛАСТЬ	Костюковичский	Селецкий	д.	53,2054	32,335
Плоское	МОГИЛЕВСКАЯ ОБЛАСТЬ	Кличевский	Несятский	д.	53,1761	32,3298
Измайлово	ВИТЕБСКАЯ ОБЛАСТЬ	Оршанский	Межевский	д.	54,6031	30,1343
Молотынь	ВИТЕБСКАЯ ОБЛАСТЬ	Оршанский	Межевский	д.	54,6153	30,1609
Ферма	ВИТЕБСКАЯ ОБЛАСТЬ	Оршанский	Межевский	д.	54,6255	30,1818
Гребенево	ВИТЕБСКАЯ ОБЛАСТЬ	Оршанский	Заболотский	д.	54,6048	30,2145
Краснопольцы	ВИТЕБСКАЯ ОБЛАСТЬ	Оршанский	Зубовский	д.	54,322	30,3824
Лютины	ВИТЕБСКАЯ ОБЛАСТЬ	Оршанский	Яковлевичский	д.	54,3722	30,4716
Леща	ВИТЕБСКАЯ ОБЛАСТЬ	Оршанский	Зубовский	д.	54,3584	30,5044
Садовая	ВИТЕБСКАЯ ОБЛАСТЬ	Оршанский	Зубовский	д.	54,3815	30,3848
Берёзовка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Глусский	Березовский	аг.	54,375	30,1197
Борки	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Осовский	д.	54,3486	30,1742
Герасимовщина	МОГИЛЕВСКАЯ ОБЛАСТЬ	Шкловский	Александрийский	д.	54,3587	30,2187
Большое Замошье	МОГИЛЕВСКАЯ ОБЛАСТЬ	Шкловский	Александрийский	д.	54,3552	30,3072
Казечино	ВИТЕБСКАЯ ОБЛАСТЬ	Оршанский	Межевский	д.	54,6321	30,2607
Казечки	ВИТЕБСКАЯ ОБЛАСТЬ	Оршанский	Межевский	д.	54,6196	30,2602
Кашино	ВИТЕБСКАЯ ОБЛАСТЬ	Витебский	Бабиничский	д.	54,6036	30,2461
Слободка	ВИТЕБСКАЯ ОБЛАСТЬ	Бешенковичский	Бешенковичский	д.	54,6077	30,264
Вишня	МОГИЛЕВСКАЯ ОБЛАСТЬ	Горецкий	Савский	д.	54,4174	30,9388
Юрково	МОГИЛЕВСКАЯ ОБЛАСТЬ	Горецкий	Савский	д.	54,4059	30,9361
Широкие	МОГИЛЕВСКАЯ ОБЛАСТЬ	Горецкий	Савский	д.	54,3898	30,974
Филиппово	МОГИЛЕВСКАЯ ОБЛАСТЬ	Горецкий	Савский	д.	54,3658	30,9536
Гвалтовник	МОГИЛЕВСКАЯ ОБЛАСТЬ	Шкловский	Старосельский	д.	54,3102	30,0771
Клин	МОГИЛЕВСКАЯ ОБЛАСТЬ	Горецкий	Маслаковский	д.	54,3133	30,1463
Ферма	МОГИЛЕВСКАЯ ОБЛАСТЬ	Горецкий	Маслаковский	д.	54,3265	30,1653
Маньково	МОГИЛЕВСКАЯ ОБЛАСТЬ	Шкловский	Александрийский	д.	54,313	30,1812
Подкняженье	МОГИЛЕВСКАЯ ОБЛАСТЬ	Шкловский	Александрийский	д.	54,3167	30,2157
Мерчь	МОГИЛЕВСКАЯ ОБЛАСТЬ	Шкловский	Толкачевский	д.	54,0691	30,027
Матеевщина	МОГИЛЕВСКАЯ ОБЛАСТЬ	Могилевский	Мостокский	д.	54,001	30,5734
Зубры	МОГИЛЕВСКАЯ ОБЛАСТЬ	Горецкий	Савский	д.	54,3496	30,7485
Староселье	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	54,3198	30,1075
Староселье	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	54,2332	30,3902
Мартыновка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Гороховский	д.	53,1472	32,3267
Зоевка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Костюковичский	Селецкий	д.	53,1938	32,3636
Черченое	МОГИЛЕВСКАЯ ОБЛАСТЬ	Хотимский	Батаевский	д.	53,217	32,3903
Долгая Дубрава	МОГИЛЕВСКАЯ ОБЛАСТЬ	Хотимский	Батаевский	д.	53,2561	32,4273
Голубовка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Вишовский	д.	53,2491	32,4332
Труд	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Воротынский	п.	53,2427	32,4476
Великий Ясень	МОГИЛЕВСКАЯ ОБЛАСТЬ	Хотимский	Батаевский	д	53,2506	32,4779
Михайловка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Горбацевичский	д.	53,2269	32,4476
Троицкий	МОГИЛЕВСКАЯ ОБЛАСТЬ	Хотимский	Батаевский	д.	53,2121	32,4059
Сигеевка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Костюковичский	Бороньковский	д.	53,0929	32,1665
Журбин	МОГИЛЕВСКАЯ ОБЛАСТЬ	Костюковичский	Селецкий	д.	53,1661	32,281
Жуковка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Костюковичский	Бороньковский	д.	53,0892	32,1117
Кустовка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Горецкий	Рудковщинский	д.	54,3706	30,5954
Калиновка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	д.	54,3762	30,6755
Слобода	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Осовский	д.	54,3663	30,7526
Моралевка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Горецкий	Савский	д.	54,3907	30,86
Напрасновка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Горецкий	Маслаковский	д.	54,3192	30,604
Кукшиново	МОГИЛЕВСКАЯ ОБЛАСТЬ	Горецкий	Овсянковский	д.	54,3288	30,7565
Орлы	МОГИЛЕВСКАЯ ОБЛАСТЬ	Горецкий	Ректянский	д.	54,3485	30,9457
Лидино	МОГИЛЕВСКАЯ ОБЛАСТЬ	Шкловский	Старосельский	д.	54,2848	30,0608
Городок	МОГИЛЕВСКАЯ ОБЛАСТЬ	Глусский	Заволочицкий	д.	54,2969	30,1001
Сисенево	МОГИЛЕВСКАЯ ОБЛАСТЬ	Шкловский	Старосельский	д.	54,2825	30,123
Хилец	МОГИЛЕВСКАЯ ОБЛАСТЬ	Шкловский	Александрийский	д.	54,2836	30,2022
Богушовка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Горбацевичский	д.	54,2969	30,2399
Заполье	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Запольский	д.	54,2855	30,4276
Клин	МОГИЛЕВСКАЯ ОБЛАСТЬ	Горецкий	Маслаковский	д.	54,2813	30,4502
Ферма	МОГИЛЕВСКАЯ ОБЛАСТЬ	Горецкий	Маслаковский	д.	54,2851	30,6154
Шатиловка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Горецкий	Маслаковский	д.	54,2847	30,6727
Барсуки	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Запольский	д.	54,3	30,6892
Ходулы	ВИТЕБСКАЯ ОБЛАСТЬ	Оршанский	Зубревичский	д.	54,4311	30,1705
Калиновая	МОГИЛЕВСКАЯ ОБЛАСТЬ	Могилевский	Полыковичский	д.	54,0198	30,3665
